customer_id,tenure_months,monthly_charges,total_charges,num_users,num_support_tickets,last_login_days_ago,feature_adoption_pct,plan_type,payment_method,churned
CUST_00357,49,530.07,23999.15,7,3,29,94.3,Pro,UPI,0
CUST_00358,8,3975.35,27048.61,30,1,51,81.9,Free,Card,0
CUST_00359,36,3313.42,111090.76,43,2,78,89.5,Basic,Card,0
CUST_00360,38,2181.0,74409.49,7,2,19,9.7,Pro,Invoice,0
CUST_00361,40,727.2,24499.36,36,1,35,85.7,Free,Card,0
CUST_00362,20,3323.69,54104.87,29,2,65,11.9,Basic,Card,1
CUST_00363,35,2235.26,63692.74,24,2,44,75.9,Pro,Invoice,0
CUST_00364,48,4713.2,207495.13,39,2,3,21.1,Pro,Card,0
CUST_00365,25,2938.96,69921.46,4,5,49,39.2,Pro,UPI,0
CUST_00366,35,4728.43,155223.1,29,1,87,22.5,Free,Invoice,1
CUST_00367,25,1492.18,34266.82,44,0,54,47.1,Enterprise,Invoice,0
CUST_00368,29,3765.77,91972.84,5,4,58,44.1,Free,Invoice,0
CUST_00369,18,3277.62,57366.34,29,4,41,9.6,Enterprise,UPI,1
CUST_00370,46,3827.34,162988.73,30,3,1,83.9,Enterprise,Card,0
CUST_00371,18,1466.01,24774.27,29,4,45,86.1,Basic,Net Banking,0
CUST_00372,2,3492.48,5900.66,26,2,1,79.8,Basic,Net Banking,0
CUST_00373,54,2741.18,126160.35,19,0,49,85.5,Pro,UPI,0
CUST_00374,35,3842.71,132008.03,26,0,0,76.3,Basic,Net Banking,0
CUST_00375,16,1971.7,28241.52,37,3,12,94.1,Basic,Invoice,0
CUST_00376,41,4505.26,168233.2,27,4,69,59.8,Enterprise,UPI,0
CUST_00377,36,879.36,26026.87,30,2,21,60.4,Free,Card,0
CUST_00378,33,4132.35,119855.46,30,0,16,86.7,Enterprise,Card,0
CUST_00379,4,4375.94,17108.3,3,0,58,38.2,Pro,UPI,1
CUST_00380,33,4177.64,135109.04,43,1,85,9.8,Pro,Card,1
CUST_00381,14,2807.27,37180.68,7,1,69,76.2,Free,Card,0
CUST_00382,21,2472.73,47208.57,49,2,2,29.2,Free,UPI,1
CUST_00383,48,4983.18,235883.28,9,0,69,50.1,Enterprise,UPI,0
CUST_00384,20,1531.27,29840.42,41,0,80,27.8,Free,UPI,1
CUST_00385,56,2960.94,160717.26,42,1,48,83.6,Basic,Card,0
CUST_00386,8,3518.04,27479.03,13,2,49,96.0,Pro,Card,0
CUST_00387,7,3653.9,22780.36,15,1,34,10.2,Free,Card,1
CUST_00388,3,1418.11,3850.59,5,4,22,27.2,Pro,UPI,1
CUST_00389,17,3442.97,51787.93,29,2,71,23.0,Free,UPI,1
CUST_00390,33,4182.66,130852.19,35,3,6,69.0,Basic,UPI,0
CUST_00391,48,725.08,31963.34,27,2,49,45.7,Basic,Card,0
CUST_00392,12,4601.85,44947.53,27,3,9,48.3,Basic,Card,0
CUST_00393,59,632.77,30886.69,8,0,89,19.9,Pro,Net Banking,1
CUST_00394,51,2101.87,89879.55,32,4,54,44.4,Free,Card,0
CUST_00395,22,571.16,11737.59,20,2,73,33.8,Basic,UPI,0
CUST_00396,55,847.15,38297.84,10,2,18,63.1,Basic,Card,0
CUST_00397,22,4600.26,91911.39,13,1,22,25.6,Basic,Card,0
CUST_00398,46,2096.87,93385.54,29,2,63,63.4,Basic,Card,0
CUST_00399,30,2411.47,71584.7,35,1,32,40.9,Pro,Net Banking,0
CUST_00400,38,1469.05,49440.24,8,1,65,37.9,Enterprise,Card,0
CUST_00401,38,3186.93,109802.69,29,0,8,34.0,Free,Invoice,0
CUST_00402,45,3176.61,138130.92,31,3,28,69.0,Pro,Net Banking,0
CUST_00403,51,2174.9,109494.4,41,5,78,58.4,Basic,UPI,0
CUST_00404,54,1998.66,94757.48,30,2,17,85.9,Enterprise,UPI,0
CUST_00405,8,4482.34,31219.04,22,1,81,28.0,Free,Invoice,1
CUST_00406,27,2224.78,53471.61,21,0,70,8.8,Pro,UPI,1
CUST_00407,27,2720.75,62497.11,12,1,77,22.3,Enterprise,Card,1
CUST_00408,34,1774.87,58651.85,11,2,28,37.6,Enterprise,UPI,0
CUST_00409,21,4040.46,73279.52,2,0,82,22.1,Basic,Card,1
CUST_00410,30,2288.52,61096.03,41,2,60,12.9,Basic,Card,1
CUST_00411,33,2811.25,80153.68,2,1,4,47.3,Basic,Invoice,0
CUST_00412,28,1640.11,37830.71,34,1,68,69.3,Basic,Net Banking,0
CUST_00413,47,4944.47,214107.84,3,5,55,76.4,Basic,UPI,0
CUST_00414,33,1811.73,54855.98,16,0,51,42.9,Basic,UPI,0
CUST_00415,5,3968.34,17043.62,4,2,14,50.4,Basic,Net Banking,0
CUST_00416,48,2423.73,93801.8,23,0,89,76.8,Basic,UPI,0
CUST_00417,19,1427.98,26788.39,20,0,87,38.5,Free,UPI,0
CUST_00418,4,4098.73,14281.77,25,0,82,79.6,Free,UPI,1
CUST_00419,35,2001.23,63581.65,30,3,19,96.9,Basic,Card,0
CUST_00420,49,4393.37,178409.21,18,4,72,88.6,Free,Card,0
CUST_00421,17,4618.66,66757.98,42,4,15,48.1,Pro,Invoice,0
CUST_00422,44,4369.21,170531.25,11,1,74,60.1,Basic,Invoice,0
CUST_00423,28,657.54,16799.21,29,2,24,73.1,Pro,UPI,0
CUST_00424,30,4043.18,117753.92,17,2,56,38.2,Free,UPI,0
CUST_00425,29,2351.03,58503.96,26,1,20,80.9,Pro,Net Banking,0
CUST_00426,46,4431.75,198632.73,23,3,4,46.5,Enterprise,Net Banking,0
CUST_00427,53,3370.79,159301.87,48,3,74,85.4,Basic,Card,0
CUST_00428,6,4251.39,22614.05,20,2,8,29.2,Free,Card,1
CUST_00429,35,2747.44,84552.2,45,1,10,6.1,Basic,Card,0
CUST_00430,41,2907.61,116498.22,2,3,64,65.1,Basic,Invoice,0
CUST_00431,37,1149.74,36167.98,24,0,62,47.9,Free,Net Banking,0
CUST_00432,24,4027.94,93912.82,31,3,25,10.7,Enterprise,Card,0
CUST_00433,29,2387.25,56617.93,27,2,73,51.3,Basic,Invoice,0
CUST_00434,49,2750.36,133563.57,2,1,18,21.0,Pro,Invoice,0
CUST_00435,46,4032.94,167075.61,14,3,15,64.8,Basic,Card,0
CUST_00436,53,3194.8,169287.32,4,3,55,47.3,Free,UPI,0
CUST_00437,31,1404.94,40138.0,49,2,67,21.3,Free,UPI,1
CUST_00438,35,3156.05,90967.51,13,3,77,44.1,Free,Net Banking,0
CUST_00439,33,2334.35,62564.98,36,2,29,27.1,Enterprise,UPI,0
CUST_00440,52,2612.86,113950.89,35,1,6,67.0,Pro,UPI,0
CUST_00441,21,627.4,11650.08,44,3,11,33.0,Pro,Invoice,0
CUST_00442,32,1445.13,43905.96,8,1,23,83.1,Enterprise,UPI,0
CUST_00443,23,1764.67,32475.73,2,2,21,6.3,Free,Card,0
CUST_00444,33,3708.32,104198.19,6,2,46,43.3,Free,Card,0
CUST_00445,3,551.72,1518.63,31,4,29,63.6,Enterprise,Card,0
CUST_00446,18,2339.5,36197.63,10,1,59,7.1,Basic,UPI,1
CUST_00447,25,4658.12,101475.83,44,1,38,25.5,Basic,Card,1
CUST_00448,42,1003.46,36251.41,21,2,19,36.1,Basic,Net Banking,0
CUST_00449,31,2823.91,86721.53,42,3,25,7.1,Pro,Net Banking,0
CUST_00450,54,4039.35,177371.89,10,1,48,56.9,Basic,Net Banking,0
CUST_00451,58,4741.39,269913.73,23,1,68,64.9,Pro,Net Banking,0
CUST_00452,3,3860.49,10013.89,3,2,41,26.6,Enterprise,Card,1
CUST_00453,40,3742.54,127142.97,32,1,5,56.6,Basic,UPI,0
CUST_00454,46,4219.2,189552.08,20,2,52,99.9,Basic,Card,0
CUST_00455,24,2507.91,51607.79,10,2,33,89.3,Basic,Card,0
CUST_00456,50,4126.3,205798.53,29,1,68,10.6,Free,Invoice,1
CUST_00457,32,535.84,15597.1,41,1,9,17.1,Pro,UPI,0
CUST_00458,47,4660.52,196104.88,46,2,27,52.0,Free,Card,0
CUST_00459,22,2494.88,54629.25,34,1,2,28.3,Enterprise,Card,0
CUST_00460,23,2990.21,58139.03,37,2,76,12.7,Basic,UPI,1
CUST_00461,2,1646.97,3233.97,20,2,47,29.2,Enterprise,Card,1
CUST_00462,27,3841.39,95244.32,8,3,65,10.8,Free,Card,1
CUST_00463,42,844.86,33745.17,7,3,34,55.3,Enterprise,Net Banking,0
CUST_00464,2,4426.86,8113.61,6,2,51,51.6,Basic,Invoice,1
CUST_00465,26,4226.53,101508.45,11,4,61,5.6,Pro,Invoice,1
CUST_00466,17,1472.27,20798.36,44,4,51,50.8,Free,UPI,0
CUST_00467,40,4141.96,137568.16,18,1,46,54.4,Basic,Card,0
CUST_00468,33,4038.61,117205.45,42,3,53,62.5,Basic,Invoice,0
CUST_00469,9,3344.97,26169.37,29,1,27,97.2,Basic,Net Banking,0
CUST_00470,43,2180.84,88375.75,25,0,22,98.4,Free,UPI,0
CUST_00471,54,1721.74,87818.75,21,3,86,55.1,Enterprise,Net Banking,0
CUST_00472,48,1543.03,67603.85,46,3,34,85.3,Free,UPI,0
CUST_00473,39,1933.74,66396.26,3,0,31,13.1,Free,Card,1
CUST_00474,29,4566.01,123855.28,18,0,1,55.5,Basic,Invoice,0
CUST_00475,42,849.38,33443.24,24,4,15,69.5,Enterprise,UPI,0
CUST_00476,55,4229.92,223763.28,47,1,15,58.6,Basic,UPI,0
CUST_00477,26,2070.01,51793.71,38,4,50,26.9,Basic,Card,1
CUST_00478,35,2847.2,81108.1,10,2,66,11.0,Basic,Card,1
CUST_00479,50,4075.19,178250.9,27,2,53,41.7,Pro,Card,0
CUST_00480,25,4479.69,98999.56,12,3,19,66.5,Free,Card,0
CUST_00481,24,2051.52,47729.11,7,2,32,99.2,Free,Card,0
CUST_00482,13,2578.3,30178.23,17,2,85,27.5,Free,Card,1
CUST_00483,58,2365.32,123162.56,1,0,7,92.2,Basic,UPI,0
CUST_00484,7,559.63,3567.8,26,3,23,11.5,Basic,Invoice,0
CUST_00485,57,1831.74,86183.81,15,2,52,93.4,Basic,Net Banking,0
CUST_00486,36,2566.35,84356.27,33,2,63,84.1,Pro,Card,0
CUST_00487,45,2349.92,96261.95,37,1,57,7.0,Free,Net Banking,1
CUST_00488,20,3748.68,71291.28,47,1,36,33.3,Free,UPI,0
CUST_00489,1,2231.62,2068.33,31,1,83,9.8,Free,UPI,1
CUST_00490,8,2702.19,21423.09,35,3,11,99.6,Free,Card,0
CUST_00491,46,2433.24,91336.37,1,1,83,45.6,Free,Card,0
CUST_00492,16,3832.82,58524.42,8,4,83,67.9,Basic,Net Banking,0
CUST_00493,14,4383.38,58317.39,12,2,3,27.2,Basic,UPI,0
CUST_00494,12,2893.5,29648.04,19,1,30,93.7,Pro,Card,0
CUST_00495,51,4052.44,194214.05,25,1,85,31.0,Basic,Card,0
CUST_00496,23,1835.54,39340.9,32,3,78,29.7,Free,Card,1
CUST_00497,15,2936.16,37865.06,12,2,37,34.9,Basic,UPI,0
CUST_00498,28,2053.53,54322.4,13,0,36,48.9,Basic,Invoice,0
CUST_00499,34,2363.9,79257.87,28,3,74,6.8,Pro,Net Banking,1
CUST_00500,2,3795.86,6536.8,1,1,13,61.8,Pro,Net Banking,0
CUST_00501,32,4467.48,142389.89,6,0,74,8.0,Basic,Net Banking,1
CUST_00502,23,1046.73,20339.76,8,6,72,56.2,Basic,Card,1
CUST_00503,22,3355.88,61051.59,4,1,23,48.5,Free,Card,0
CUST_00504,51,3119.65,129733.5,5,4,9,28.0,Basic,UPI,0
CUST_00505,25,1032.87,21760.94,25,3,37,36.3,Enterprise,Card,0
CUST_00506,58,1453.52,73218.36,22,3,42,72.0,Basic,Net Banking,0
CUST_00507,22,1899.51,39559.01,28,3,36,5.9,Basic,Card,1
CUST_00508,58,1251.19,59100.37,39,3,41,35.1,Basic,UPI,0
CUST_00509,58,1596.78,83486.49,23,1,31,69.6,Enterprise,Card,0
CUST_00510,22,1704.2,33883.7,4,0,83,19.5,Free,UPI,1
CUST_00511,49,2010.53,83303.98,4,1,13,58.2,Basic,UPI,0
CUST_00512,52,3872.26,162916.62,47,1,3,21.0,Basic,Invoice,0
CUST_00513,42,3073.6,109085.14,21,0,23,19.7,Free,Card,1
CUST_00514,6,4938.11,25068.15,37,1,9,78.4,Basic,UPI,0
CUST_00515,15,2366.31,33279.95,41,3,15,30.3,Basic,Card,0
CUST_00516,54,3892.39,177978.82,2,0,38,40.7,Free,Card,0
CUST_00517,43,4421.61,165042.22,7,0,17,74.4,Basic,Card,0
CUST_00518,37,3555.4,106487.72,49,2,24,22.1,Basic,UPI,0
CUST_00519,33,2353.39,71820.86,16,1,6,55.5,Free,UPI,0
CUST_00520,8,3891.18,27855.52,17,4,55,92.2,Enterprise,Card,0
CUST_00521,53,1416.5,65239.28,20,0,46,57.6,Free,Card,0
CUST_00522,44,1973.98,81693.85,23,2,81,9.6,Basic,Card,1
CUST_00523,44,2960.08,121963.21,34,4,81,61.0,Free,UPI,0
CUST_00524,5,3089.34,13370.38,11,2,2,13.6,Basic,UPI,1
CUST_00525,39,599.64,22026.8,34,4,0,31.8,Basic,Net Banking,0
CUST_00526,4,4753.01,16533.67,33,1,32,85.7,Basic,UPI,0
CUST_00527,6,3634.82,18415.45,26,2,70,6.1,Pro,UPI,1
CUST_00528,45,2730.67,115994.68,2,0,73,12.3,Pro,Card,1
CUST_00529,32,4699.07,142190.87,23,2,58,39.5,Basic,Card,0
CUST_00530,52,2475.93,125291.9,41,2,71,99.9,Free,Net Banking,0
CUST_00531,30,4911.96,132650.75,22,4,31,32.7,Basic,UPI,0
CUST_00532,47,2805.28,111606.28,34,1,86,19.9,Basic,Invoice,1
CUST_00533,35,1014.29,34342.11,15,5,16,57.2,Free,Invoice,0
CUST_00534,55,3941.6,181003.54,10,1,77,54.3,Free,Net Banking,0
CUST_00535,40,3555.04,140455.75,15,0,16,47.7,Basic,Invoice,0
CUST_00536,52,3978.44,178191.13,42,3,88,94.9,Free,UPI,0
CUST_00537,16,4781.49,61490.16,29,1,20,31.6,Basic,Card,0
CUST_00538,13,3994.2,43479.23,23,3,54,32.9,Pro,Card,0
CUST_00539,50,3251.01,143525.32,17,4,5,18.3,Basic,Net Banking,0
CUST_00540,42,4357.89,148445.38,9,0,83,71.2,Enterprise,Card,0
CUST_00541,30,3529.61,93383.34,36,1,48,35.5,Free,Card,0
CUST_00542,19,2336.54,37316.77,9,2,83,81.3,Free,UPI,0
CUST_00543,17,4485.29,61289.0,16,1,25,97.3,Basic,Card,0
CUST_00544,56,1498.55,72153.49,36,4,31,9.2,Pro,UPI,1
CUST_00545,19,3715.89,59677.03,48,1,71,99.3,Pro,UPI,0
CUST_00546,28,4467.04,110562.16,33,4,43,29.1,Pro,UPI,1
CUST_00547,58,3790.92,209276.14,31,0,58,44.9,Pro,UPI,0
CUST_00548,55,3637.74,180459.3,6,0,28,78.9,Pro,Card,0
CUST_00549,26,3886.87,96370.82,10,2,16,68.2,Pro,Card,0
CUST_00550,37,2592.75,83205.05,16,4,17,79.0,Pro,Invoice,0
CUST_00551,26,4433.77,92526.39,4,4,39,49.3,Free,Card,0
CUST_00552,53,1415.46,73851.68,22,1,62,92.0,Pro,UPI,0
CUST_00553,23,1073.24,21301.33,13,3,81,80.0,Free,UPI,0
CUST_00554,9,1784.79,14543.15,16,1,74,34.4,Enterprise,Card,0
CUST_00555,12,2892.1,31021.0,29,1,44,95.1,Free,Card,0
CUST_00556,53,2797.53,135905.97,6,1,75,96.3,Basic,Card,0
CUST_00557,1,4192.69,4096.23,26,2,78,44.4,Enterprise,Card,0
CUST_00558,58,2320.56,131018.9,11,3,89,66.9,Free,Card,0
CUST_00559,58,2679.55,154824.27,24,3,2,82.4,Pro,Invoice,0
CUST_00560,1,560.15,507.31,29,0,2,82.6,Basic,UPI,0
CUST_00561,47,2343.83,108451.74,3,0,37,6.3,Free,Card,1
CUST_00562,34,3414.98,104090.85,10,0,72,64.8,Enterprise,UPI,0
CUST_00563,32,569.79,14748.55,1,1,39,97.5,Free,Card,0
CUST_00564,54,1763.97,78988.64,43,2,67,27.0,Pro,Card,1
CUST_00565,48,1435.8,59738.28,26,3,53,80.6,Basic,Net Banking,0
CUST_00566,25,688.93,16277.55,12,2,19,55.8,Pro,Net Banking,0
CUST_00567,40,2656.67,86742.86,14,3,14,26.0,Pro,UPI,0
CUST_00568,45,1317.75,51726.92,25,3,4,9.8,Basic,Invoice,0
CUST_00569,53,3843.87,203006.41,8,4,38,77.2,Enterprise,Invoice,0
CUST_00570,1,4315.68,4130.69,43,2,39,35.1,Free,UPI,1
CUST_00571,16,2955.13,43234.69,4,1,6,40.7,Pro,Invoice,0
CUST_00572,39,4917.68,155800.99,28,2,71,51.1,Pro,UPI,0
CUST_00573,5,2527.15,10145.54,7,2,32,53.2,Basic,Card,0
CUST_00574,22,2810.16,50760.18,10,2,36,24.6,Basic,Net Banking,1
CUST_00575,29,4951.48,124269.05,36,1,31,68.7,Basic,Card,0
CUST_00576,55,1541.97,78132.12,2,1,42,70.8,Pro,Card,0
CUST_00577,3,4741.46,11941.31,26,0,62,18.5,Free,Card,1
CUST_00578,12,692.77,6735.64,14,0,35,55.6,Free,Net Banking,0
CUST_00579,26,2508.74,53366.95,16,2,48,62.9,Free,Card,0
CUST_00580,16,815.02,11545.36,43,1,24,22.7,Free,UPI,1
CUST_00581,51,3781.56,184108.64,42,7,65,90.0,Free,UPI,1
CUST_00582,37,3237.84,115513.33,17,1,8,50.9,Basic,UPI,0
CUST_00583,22,3679.85,69477.89,46,1,17,15.9,Basic,Card,0
CUST_00584,57,2185.16,116170.09,22,1,21,36.8,Pro,UPI,0
CUST_00585,29,2162.67,55099.89,4,2,14,50.3,Pro,Invoice,0
CUST_00586,14,703.94,9800.98,19,4,6,6.0,Free,Card,1
CUST_00587,28,2074.75,51179.48,2,2,12,8.0,Free,Net Banking,0
CUST_00588,5,4681.8,20580.74,39,1,35,10.3,Pro,Card,1
CUST_00589,47,2206.52,93368.31,9,1,15,56.1,Pro,UPI,0
CUST_00590,49,4241.15,167313.05,19,1,40,36.9,Pro,Net Banking,0
CUST_00591,30,4290.46,113729.67,16,0,20,89.8,Basic,Invoice,0
CUST_00592,46,2179.59,96826.35,25,4,27,58.1,Free,Card,0
CUST_00593,52,3343.95,160394.75,48,1,73,77.2,Basic,UPI,0
CUST_00594,5,929.17,4617.44,18,3,82,70.3,Pro,Card,1
CUST_00595,12,966.55,10034.23,23,3,16,54.4,Free,UPI,0
CUST_00596,16,718.96,9574.3,21,3,64,75.7,Basic,Net Banking,0
CUST_00597,26,3114.57,76939.21,11,2,12,56.7,Free,Card,0
CUST_00598,26,2417.32,50829.03,39,2,35,41.6,Basic,Net Banking,0
CUST_00599,48,2966.15,118443.52,41,3,57,46.4,Basic,Card,0
CUST_00600,21,2844.83,53850.32,4,2,19,84.7,Basic,UPI,0
CUST_00601,39,2075.91,76969.76,25,0,51,58.5,Basic,UPI,0
CUST_00602,36,3548.63,117555.41,32,3,5,40.8,Basic,UPI,0
CUST_00603,33,3913.26,129005.67,30,2,22,22.1,Enterprise,Card,0
CUST_00604,30,565.83,15803.43,45,4,41,52.1,Basic,Card,0
CUST_00605,37,1432.59,50090.16,26,2,23,29.0,Pro,Net Banking,0
CUST_00606,23,3709.56,85216.06,36,1,4,95.8,Free,Invoice,0
CUST_00607,58,2239.79,119319.36,34,3,31,51.6,Basic,UPI,0
CUST_00608,10,3481.18,32824.87,9,2,45,5.9,Free,UPI,1
CUST_00609,54,2061.33,95690.93,12,2,16,13.8,Free,Net Banking,1
CUST_00610,5,2258.4,10245.81,2,0,74,32.0,Basic,UPI,0
CUST_00611,36,1214.05,42936.16,38,0,26,13.8,Basic,Card,0
CUST_00612,34,1662.04,54851.62,5,4,67,89.9,Basic,Net Banking,0
CUST_00613,52,3224.35,144403.79,5,1,22,86.2,Pro,Card,0
CUST_00614,31,2449.23,66165.34,22,2,86,97.2,Pro,Net Banking,0
CUST_00615,10,3984.36,38619.39,5,1,33,72.1,Free,UPI,0
CUST_00616,58,4336.63,215540.13,4,1,20,66.3,Pro,UPI,0
CUST_00617,19,2937.41,54556.36,9,1,21,92.7,Basic,UPI,0
CUST_00618,58,3912.2,216640.91,29,2,64,94.9,Pro,Card,0
CUST_00619,32,1881.07,49989.59,22,3,31,88.4,Basic,UPI,0
CUST_00620,1,2367.37,2234.69,27,2,61,86.8,Free,UPI,1
CUST_00621,56,3707.5,200740.59,10,1,27,68.8,Basic,Card,0
CUST_00622,5,2237.95,9274.83,16,1,81,5.2,Basic,UPI,1
CUST_00623,45,3148.27,126296.44,42,2,6,45.8,Enterprise,Card,0
CUST_00624,4,1334.18,5190.1,42,1,53,65.4,Free,UPI,1
CUST_00625,16,3198.97,42980.34,10,3,69,57.0,Pro,Card,0
CUST_00626,24,4376.81,93469.53,6,2,13,83.0,Basic,Net Banking,0
CUST_00627,16,4408.88,65078.88,49,1,54,82.8,Basic,Card,0
CUST_00628,55,3759.55,169442.08,5,3,57,61.9,Pro,UPI,0
CUST_00629,2,3855.89,6496.49,6,3,43,7.1,Pro,Net Banking,1
CUST_00630,49,3010.67,131788.94,47,4,45,40.1,Pro,Net Banking,0
CUST_00631,28,3131.01,76686.62,25,0,13,26.7,Free,Net Banking,0
CUST_00632,32,1101.43,30486.0,4,4,43,37.2,Basic,Card,0
CUST_00633,27,2497.37,54298.77,40,2,40,63.6,Free,Invoice,0
CUST_00634,20,2528.49,49840.94,48,2,72,11.3,Basic,Card,1
CUST_00635,24,4813.24,112547.17,32,0,1,7.1,Basic,UPI,0
CUST_00636,12,2439.89,25722.02,35,1,81,46.5,Basic,Card,0
CUST_00637,50,2972.04,124272.14,10,4,4,80.4,Pro,Net Banking,0
CUST_00638,35,2899.63,82591.09,34,2,89,7.9,Basic,Net Banking,1
CUST_00639,33,3365.43,91583.58,36,3,86,85.7,Basic,Net Banking,0
CUST_00640,33,3867.05,117455.26,6,2,11,41.5,Basic,Card,0
CUST_00641,51,1512.69,73041.68,43,7,77,16.2,Basic,Card,1
CUST_00642,43,2879.26,102919.81,46,2,76,58.9,Basic,UPI,0
CUST_00643,37,4216.63,128331.66,16,3,46,95.5,Free,Invoice,0
CUST_00644,12,2584.02,29092.42,19,0,78,56.5,Pro,Card,0
CUST_00645,3,1753.06,4751.17,34,2,34,70.2,Pro,Invoice,1
CUST_00646,1,3446.19,3013.24,25,3,18,82.6,Pro,UPI,0
CUST_00647,33,4206.95,131193.15,31,3,78,80.9,Basic,Net Banking,0
CUST_00648,40,784.13,27950.64,49,3,62,11.9,Basic,UPI,1
CUST_00649,10,3995.56,35681.32,41,3,7,75.4,Basic,Net Banking,0
CUST_00650,43,4197.42,144959.47,17,1,22,95.2,Free,Invoice,0
CUST_00651,44,2576.85,97871.03,47,2,12,71.6,Basic,Card,0
CUST_00652,29,4924.88,114401.03,30,2,22,84.5,Enterprise,Card,0
CUST_00653,13,4040.19,51722.52,39,1,30,51.1,Free,Net Banking,0
CUST_00654,12,3981.48,41030.96,31,1,29,35.3,Basic,Card,0
CUST_00655,31,3865.27,100184.8,19,3,41,69.2,Pro,UPI,0
CUST_00656,46,1177.74,44325.72,35,4,1,51.8,Basic,Card,0
CUST_00657,2,1477.54,2391.63,29,1,10,90.1,Basic,UPI,0
CUST_00658,51,2587.96,128976.92,1,0,24,97.6,Pro,Card,0
CUST_00659,50,1688.02,70365.33,4,2,28,82.9,Basic,Card,0
CUST_00660,35,2368.58,76558.18,28,1,21,99.3,Pro,UPI,0
CUST_00661,23,4498.09,96239.35,18,2,18,38.1,Basic,Card,0
CUST_00662,17,4209.47,61793.55,26,3,72,90.1,Pro,UPI,0
CUST_00663,26,3335.18,83822.68,40,2,40,36.3,Free,Card,0
CUST_00664,8,4361.54,29407.46,19,0,37,16.2,Free,Net Banking,1
CUST_00665,29,4026.98,95094.94,6,1,28,64.0,Basic,UPI,0
CUST_00666,26,2430.43,51419.19,1,1,73,48.2,Basic,UPI,0
CUST_00667,10,1404.79,12082.39,8,0,21,92.6,Pro,UPI,0
CUST_00668,26,2813.9,65307.47,33,4,87,51.8,Basic,Card,0
CUST_00669,34,3813.03,120032.93,43,1,7,93.1,Pro,Net Banking,0
CUST_00670,51,2463.89,118840.37,21,2,46,12.5,Free,Invoice,1
CUST_00671,41,3500.47,119944.53,24,0,5,83.9,Enterprise,UPI,0
CUST_00672,7,924.47,6062.2,25,4,6,77.1,Basic,Card,0
CUST_00673,4,3866.02,12935.83,47,0,83,73.4,Free,Net Banking,1
CUST_00674,58,4157.21,240982.82,43,1,80,38.7,Pro,Net Banking,0
CUST_00675,53,3680.77,193483.8,19,2,35,79.5,Enterprise,UPI,0
CUST_00676,50,4852.69,199077.12,29,3,7,50.9,Enterprise,Invoice,0
CUST_00677,45,4219.93,176798.53,10,1,76,72.9,Free,UPI,0
CUST_00678,11,4563.92,49231.86,12,2,87,57.5,Pro,Card,0
CUST_00679,29,4701.07,111265.27,33,4,45,20.0,Basic,Card,1
CUST_00680,56,4106.07,189653.6,7,6,63,11.1,Pro,UPI,1
CUST_00681,36,3534.16,110613.49,17,0,30,39.8,Basic,UPI,0
CUST_00682,25,525.73,10766.24,10,1,22,93.6,Basic,Card,0
CUST_00683,21,2596.22,53273.1,31,1,60,55.3,Pro,Card,0
CUST_00684,57,3070.23,170647.1,6,2,80,81.2,Pro,Invoice,0
CUST_00685,36,1868.14,66563.19,17,0,49,59.7,Pro,Card,0
CUST_00686,10,1931.47,16243.63,37,3,45,96.0,Pro,UPI,0
CUST_00687,37,4825.22,144445.85,18,5,87,40.1,Pro,Card,0
CUST_00688,9,4512.7,36103.09,26,1,42,10.4,Free,Card,1
CUST_00689,24,4321.31,101233.84,49,4,9,79.2,Pro,UPI,0
CUST_00690,35,2327.05,75557.28,16,2,19,72.0,Basic,Invoice,0
CUST_00691,49,561.64,27511.1,8,2,15,55.1,Basic,Net Banking,0
CUST_00692,35,861.0,29566.57,24,3,77,36.0,Pro,Card,0
CUST_00693,48,1904.88,80329.56,13,2,2,22.9,Pro,UPI,0
CUST_00694,36,570.84,16602.67,29,4,29,50.8,Enterprise,Net Banking,0
CUST_00695,18,577.17,8321.99,32,2,17,68.3,Basic,Card,0
CUST_00696,49,4624.71,210485.44,24,7,58,60.0,Basic,Card,0
CUST_00697,39,3677.71,141014.34,16,1,69,46.6,Enterprise,Invoice,0
CUST_00698,32,1890.3,53765.94,11,2,83,56.3,Basic,Net Banking,0
CUST_00699,24,1096.9,25663.73,32,3,34,15.3,Pro,UPI,1
CUST_00700,23,2802.36,58869.2,6,1,18,71.1,Enterprise,UPI,0
CUST_00701,32,524.06,13744.69,35,1,25,74.8,Pro,UPI,0
CUST_00702,37,4722.86,167697.11,33,3,34,6.1,Enterprise,UPI,1
CUST_00703,12,2366.67,25517.97,18,2,75,30.7,Basic,UPI,0
CUST_00704,49,2310.51,91728.23,37,1,71,13.8,Free,Card,1
CUST_00705,55,2257.67,119567.65,13,4,56,99.8,Free,Card,0
CUST_00706,13,811.98,10044.11,10,2,48,61.4,Pro,Invoice,0
CUST_00707,23,3372.45,69147.1,37,1,9,49.2,Free,Card,0
CUST_00708,25,3798.52,76340.08,26,2,84,49.0,Pro,UPI,0
CUST_00709,35,3542.56,107794.99,46,3,28,96.7,Free,Invoice,0
CUST_00710,41,1122.96,40838.23,17,1,70,67.7,Enterprise,Card,0
CUST_00711,30,3104.78,77594.32,1,0,67,21.0,Free,Card,1
CUST_00712,17,3062.68,43327.97,25,1,88,47.6,Basic,Invoice,0
CUST_00713,49,4407.85,180000.78,34,0,77,78.5,Pro,Net Banking,0
